TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,BalanceBin,AmountBin,Target
100.99000000000001,Debit,ATM,68.0,Doctor,114.0,1.0,8865.27,Very High,Medium,0
90.88,Debit,Branch,18.0,Student,176.0,1.0,3908.47,Medium,Medium,3
655.15,Debit,ATM,26.0,Engineer,264.0,1.0,5587.44,High,Very High,1
320.55,Debit,Online,50.0,Engineer,118.0,1.0,438.75,Low,High,0
41.50999999999999,Debit,Online,28.0,Student,48.0,1.0,609.6000000000004,Low,Low,3
71.53,Credit,Branch,68.0,Retired,39.0,1.0,2393.73,Medium,Low,0
467.13,Credit,Branch,54.0,Retired,45.0,1.0,3914.84,Medium,Very High,0
235.4,Debit,Branch,28.0,Student,70.0,1.0,818.3599999999997,Low,High,3
159.32,Debit,Branch,18.0,Student,100.0,1.0,304.4399999999996,Low,Medium,3
50.829999999999956,Credit,Online,30.0,Doctor,48.0,1.0,9553.42,Very High,Low,2
56.889999999999986,Credit,Branch,59.0,Engineer,56.0,1.0,3034.67,Medium,Low,0
20.220000000000027,Debit,ATM,43.0,Engineer,138.0,1.0,5515.32,High,Low,0
50.400000000000006,Debit,Branch,36.0,Doctor,84.0,1.0,1677.0100000000002,Medium,Low,3
73.88,Debit,Branch,53.0,Retired,131.0,1.0,4055.55,Medium,Low,0
119.61000000000001,Debit,ATM,33.0,Doctor,53.0,1.0,9899.94,Very High,Medium,2
899.8125,Debit,Branch,18.0,Student,129.0,1.0,756.7399999999998,Low,Very High,4
116.57999999999998,Debit,Branch,43.0,Engineer,247.0,1.0,2620.74,Medium,Medium,1
899.8125,Debit,ATM,30.0,Doctor,161.0,1.0,11090.24,Very High,Very High,4
391.96,Debit,ATM,64.0,Retired,79.0,1.0,2174.16,Medium,High,0
156.26,Credit,Branch,46.0,Engineer,160.0,1.0,7854.1,Very High,Medium,2
427.0,Credit,Branch,49.0,Engineer,163.0,1.0,8253.65,Very High,Very High,2
443.68,Debit,Unknown,18.0,Student,137.0,1.0,874.1499999999996,Low,Very High,3
101.75999999999999,Unknown,Unknown,31.0,Doctor,26.000000000000014,1.0,6043.25,High,Medium,3
67.57,Debit,Branch,37.0,Engineer,107.0,1.0,2766.12,Medium,Low,3
326.29,Debit,Online,56.0,Engineer,179.0,1.0,8171.26,Very High,High,1
158.56,Debit,ATM,33.0,Doctor,100.0,1.0,5401.21,High,Medium,3
56.02000000000001,Debit,Online,27.0,Student,142.0,1.0,3548.02,Medium,Low,3
288.28,Unknown,Online,27.0,Student,36.0,1.0,160.82999999999993,Low,High,3
245.67,Credit,Branch,24.000000000000004,Student,107.0,1.0,752.25,Low,High,3
152.18,Credit,Online,39.0,Engineer,176.0,1.0,2459.84,Medium,Medium,1
114.34999999999997,Credit,Branch,41.0,Engineer,21.0,1.0,469.1199999999999,Low,Medium,3
373.27,Credit,Online,61.0,Doctor,79.0,1.0,8441.61,Very High,High,2
504.63,Debit,Online,60.0,Engineer,168.0,1.0,3806.16,Medium,Very High,4
126.22,Debit,ATM,46.0,Engineer,77.0,1.0,6133.41,High,Medium,0
820.15,Debit,Branch,47.0,Doctor,181.0,1.0,8802.97,Very High,Very High,4
899.8125,Credit,Online,68.0,Doctor,127.0,1.0,14881.77,Very High,Very High,2
8.370000000000005,Debit,ATM,63.0,Retired,135.0,1.0,1106.3399999999997,Low,Low,0
197.49,Credit,Online,53.0,Retired,30.0,1.0,5005.33,High,Medium,0
637.97,Debit,Branch,58.0,Retired,90.0,1.0,7949.03,Very High,Very High,4
13.519999999999982,Debit,ATM,26.0,Student,65.0,1.0,259.7699999999995,Low,Low,3
432.1,Debit,ATM,49.0,Engineer,240.0,1.0,2114.3,Medium,Very High,1
375.17,Debit,ATM,51.0,Engineer,66.0,1.0,5495.3,High,High,0
642.68,Debit,Branch,50.0,Doctor,94.0,1.0,8461.46,Very High,Very High,4
78.44,Credit,Online,52.0,Retired,292.0,1.0,6870.84,High,Low,1
139.72,Debit,Branch,49.0,Engineer,201.0,1.0,5058.83,High,Medium,1
499.99,Debit,Branch,31.0,Engineer,296.0,1.0,8885.0,Very High,Very High,1
10.069999999999993,Debit,Online,24.000000000000004,Student,49.0,1.0,530.8100000000004,Low,Low,3
120.62,Debit,ATM,23.0,Student,85.0,1.0,9379.53,Very High,Medium,2
578.49,Debit,Branch,59.0,Retired,180.0,1.0,6475.13,High,Very High,4
119.30000000000001,Debit,Branch,34.0,Engineer,22.0,1.0,319.03999999999996,Low,Medium,3
280.92,Debit,Online,41.0,Doctor,168.0,1.0,5298.85,High,High,1
42.420000000000044,Debit,Online,21.0,Student,102.0,1.0,490.5699999999997,Low,Low,3
77.03,Debit,ATM,67.0,Doctor,259.0,1.0,11310.27,Very High,Low,1
22.589999999999975,Debit,ATM,62.0,Retired,45.0,1.0,3988.75,Medium,Low,0
568.76,Debit,ATM,51.0,Retired,155.0,1.0,7484.32,High,Very High,4
25.939999999999998,Credit,Online,58.0,Retired,211.0,1.0,4815.11,High,Low,1
105.94,Debit,Branch,51.0,Engineer,207.0,1.0,5963.1,High,Medium,1
733.29,Debit,ATM,52.0,Doctor,94.0,1.0,10427.0,Very High,Very High,4
350.15,Credit,ATM,21.0,Student,195.0,1.0,296.47000000000025,Low,High,3
899.8125,Debit,ATM,65.0,Doctor,105.0,1.0,1100.06,Low,Very High,4
183.67,Debit,Online,19.0,Student,238.0,1.0,910.2600000000002,Low,Medium,1
278.27,Debit,Branch,29.0,Doctor,123.0,1.0,6684.34,High,High,2
470.3,Debit,ATM,40.0,Doctor,88.0,1.0,8524.09,Very High,Very High,2
261.69,Debit,ATM,53.0,Retired,84.0,1.0,5126.65,High,High,0
365.04,Debit,Branch,22.0,Student,94.0,1.0,873.8900000000003,Low,High,3
211.1,Debit,Branch,57.0,Retired,136.0,1.0,7059.77,High,Medium,0
21.49000000000001,Debit,ATM,58.0,Doctor,240.0,1.0,11991.24,Very High,Low,1
63.579999999999984,Debit,ATM,18.0,Student,199.0,1.0,8086.04,Very High,Low,1
321.86,Debit,ATM,63.0,Doctor,167.0,1.0,12626.49,Very High,High,2
12.110000000000014,Debit,Unknown,75.0,Retired,127.0,1.0,1730.2799999999997,Medium,Low,0
642.54,Debit,Branch,44.0,Engineer,28.0,1.0,3143.17,Medium,Very High,4
210.45,Debit,ATM,27.0,Student,146.0,1.0,1242.4899999999998,Low,Medium,3
313.65,Credit,Branch,55.0,Retired,173.0,1.0,1886.3599999999997,Medium,High,1
99.76000000000002,Debit,Branch,26.0,Student,131.0,1.0,416.8900000000003,Low,Medium,3
115.32000000000002,Debit,Branch,53.0,Retired,113.0,1.0,5929.08,High,Medium,0
33.610000000000014,Debit,Online,23.0,Student,72.0,1.0,479.0799999999999,Low,Low,3
498.59000000000003,Credit,Online,33.0,Doctor,32.0,1.0,5862.99,High,Very High,4
98.81,Debit,Branch,27.0,Student,91.0,1.0,797.1000000000004,Low,Medium,3
1.8700000000000045,Debit,ATM,65.0,Retired,147.0,1.0,7287.94,High,Low,0
78.92000000000002,Credit,Online,59.0,Engineer,95.0,1.0,5624.86,High,Low,0
194.29,Credit,Branch,39.0,Engineer,10.0,1.0,2988.41,Medium,Medium,3
28.730000000000018,Debit,ATM,53.0,Engineer,185.0,1.0,2712.96,Medium,Low,1
105.53,Debit,Online,24.000000000000004,Student,88.0,1.0,1433.6599999999999,Low,Medium,3
737.34,Debit,Online,30.0,Doctor,34.0,1.0,7336.56,High,Very High,4
237.86,Debit,ATM,18.0,Student,210.0,1.0,475.6300000000001,Low,High,3
409.61,Debit,Branch,65.0,Doctor,89.0,1.0,11698.15,Very High,High,2
75.53,Credit,Online,21.0,Student,157.0,1.0,1034.3499999999995,Low,Low,3
72.75,Debit,ATM,64.0,Doctor,15.0,1.0,12042.79,Very High,Low,2
39.110000000000014,Debit,Online,26.0,Student,143.0,1.0,518.54,Low,Low,3
899.8125,Debit,ATM,23.0,Student,139.0,1.0,1258.9300000000003,Low,Very High,4
729.38,Debit,ATM,68.0,Doctor,90.0,1.0,9127.65,Very High,Very High,4
137.49000000000004,Debit,ATM,34.0,Engineer,50.0,1.0,4471.05,Medium,Medium,3
504.71,Debit,Online,29.0,Engineer,61.00000000000001,1.0,6214.54,High,Very High,4
371.47,Credit,Branch,24.000000000000004,Student,58.0,1.0,1187.0400000000004,Low,High,3
430.35,Debit,Online,36.0,Doctor,205.0,1.0,354.89999999999964,Low,Very High,1
230.32,Debit,Branch,35.0,Engineer,56.0,1.0,791.46,Low,High,3
121.70999999999998,Debit,ATM,52.0,Retired,140.0,1.0,5878.89,High,Medium,0
98.87,Debit,Online,20.0,Student,179.0,1.0,533.1999999999998,Low,Medium,3
117.55000000000001,Debit,ATM,24.000000000000004,Student,35.0,1.0,897.9399999999996,Low,Medium,3
244.64,Debit,Branch,30.0,Doctor,103.0,1.0,9159.56,Very High,High,2
321.93,Debit,ATM,45.0,Engineer,12.0,1.0,4392.73,Medium,High,0
899.8125,Debit,Branch,58.0,Retired,11.0,1.0,1390.98,Low,Very High,4
283.23,Debit,Online,40.0,Engineer,98.0,1.0,2008.77,Medium,High,3
346.65,Debit,Online,30.0,Engineer,60.0,1.0,6356.96,High,High,3
381.62,Debit,Online,64.0,Retired,164.0,1.0,6009.12,High,High,0
388.65,Debit,ATM,76.0,Retired,43.0,1.0,7896.85,Very High,High,0
29.220000000000027,Debit,ATM,24.000000000000004,Student,151.0,1.0,1649.4300000000003,Medium,Low,3
46.75,Debit,Branch,67.0,Retired,150.0,1.0,2840.43,Medium,Low,0
348.64,Debit,Online,57.0,Retired,128.0,1.0,3274.96,Medium,High,0
319.17,Debit,Online,73.0,Retired,81.0,1.0,6501.56,High,High,0
73.94999999999999,Debit,ATM,26.0,Student,76.0,1.0,363.9200000000001,Low,Low,3
389.63,Debit,Online,27.0,Engineer,99.0,1.0,9748.48,Very High,High,2
217.61,Debit,ATM,19.0,Student,45.0,1.0,1404.5299999999997,Low,High,3
199.84,Debit,ATM,21.0,Student,150.0,1.0,706.4399999999996,Low,Medium,3
56.35000000000002,Debit,ATM,44.0,Doctor,75.0,1.0,5095.73,High,Low,0
248.95,Credit,Branch,65.0,Retired,29.0,1.0,3059.79,Medium,High,0
142.58,Debit,ATM,33.0,Engineer,145.0,1.0,7844.23,Very High,Medium,2
899.8125,Debit,ATM,28.0,Student,87.0,1.0,1119.6099999999997,Low,Very High,4
84.34,Debit,Online,58.0,Retired,248.0,1.0,5313.97,High,Medium,1
899.8125,Debit,ATM,31.0,Engineer,156.0,1.0,6227.99,High,Very High,4
333.78,Debit,ATM,60.0,Retired,98.0,1.0,6810.94,High,High,0
332.59,Debit,Online,55.0,Retired,143.0,1.0,1457.0699999999997,Low,High,0
236.81,Debit,Branch,22.0,Student,15.0,1.0,813.6800000000003,Low,High,3
417.8,Credit,Branch,27.0,Student,130.0,1.0,1518.8199999999997,Low,Very High,3
319.27,Debit,ATM,50.0,Doctor,150.0,1.0,10269.78,Very High,High,2
384.1,Debit,Branch,42.0,Engineer,172.0,1.0,672.79,Low,High,3
820.62,Credit,Branch,61.0,Doctor,158.0,1.0,6024.8,High,Very High,4
474.77,Credit,Online,56.0,Engineer,50.0,1.0,2158.59,Medium,Very High,0
542.72,Credit,Branch,43.0,Doctor,92.0,1.0,6011.8,High,Very High,4
79.80000000000001,Debit,ATM,73.0,Retired,76.0,1.0,6372.58,High,Low,0
46.24000000000001,Debit,Branch,57.0,Engineer,52.0,1.0,2569.56,Medium,Low,0
327.8,Debit,ATM,61.0,Doctor,54.0,1.0,10585.48,Very High,High,2
445.79,Debit,ATM,52.0,Doctor,161.0,1.0,717.9899999999998,Low,Very High,4
55.889999999999986,Debit,Online,72.0,Retired,150.0,1.0,3689.65,Medium,Low,0
158.41,Debit,Branch,28.0,Student,16.0,1.0,1512.1599999999999,Low,Medium,3
101.19,Credit,Online,64.0,Doctor,75.0,1.0,14389.45,Very High,Medium,2
827.14,Debit,Branch,36.0,Engineer,265.0,1.0,9800.21,Very High,Very High,1
61.97,Debit,ATM,74.0,Retired,95.0,1.0,7014.69,High,Low,0
27.20999999999998,Debit,ATM,79.0,Retired,102.0,1.0,3520.61,Medium,Low,0
173.74,Debit,Online,80.0,Retired,64.0,1.0,4913.42,High,Medium,0
176.11,Debit,Branch,38.0,Engineer,105.0,1.0,9155.35,Very High,Medium,2
88.40000000000003,Debit,Online,46.0,Engineer,174.0,1.0,2567.53,Medium,Medium,1
567.92,Debit,Online,53.0,Retired,14.0,1.0,3779.47,Medium,Very High,4
138.11000000000004,Credit,Online,68.0,Retired,104.0,1.0,4177.65,Medium,Medium,0
456.93,Credit,Branch,28.0,Engineer,193.0,1.0,7284.76,High,Very High,1
101.42000000000002,Debit,Online,66.0,Retired,146.0,1.0,6530.59,High,Medium,0
300.61,Debit,Online,44.0,Doctor,51.0,1.0,7895.54,Very High,High,2
265.94,Debit,Online,54.0,Engineer,132.0,1.0,6781.3,High,High,0
345.54,Debit,Online,29.0,Engineer,50.0,1.0,2091.78,Medium,High,3
411.52,Debit,ATM,41.0,Doctor,88.0,1.0,11108.39,Very High,Very High,2
111.20999999999998,Debit,Branch,35.0,Doctor,111.0,1.0,9088.36,Very High,Medium,2
316.37,Debit,ATM,53.0,Engineer,86.0,1.0,4671.69,Medium,High,0
260.63,Debit,Branch,37.0,Engineer,142.0,1.0,7534.73,High,High,2
92.36000000000001,Debit,ATM,29.0,Engineer,144.0,1.0,6353.14,High,Medium,3
262.06,Debit,Branch,63.0,Doctor,118.0,1.0,13587.52,Very High,High,2
64.5,Debit,ATM,74.0,Retired,230.0,1.0,1351.2399999999998,Low,Low,1
253.55,Debit,ATM,28.0,Engineer,85.0,1.0,2797.26,Medium,High,3
211.36,Credit,Branch,21.0,Student,125.0,1.0,1222.7699999999995,Low,Medium,3
175.94,Debit,ATM,57.0,Retired,89.0,1.0,3728.04,Medium,Medium,0
199.47,Debit,Online,57.0,Doctor,142.0,1.0,6067.44,High,Medium,0
51.06999999999999,Debit,Branch,63.0,Retired,133.0,1.0,4292.16,Medium,Low,0
435.86,Debit,ATM,56.0,Retired,134.0,1.0,3801.82,Medium,Very High,0
74.73000000000002,Credit,Branch,64.0,Retired,162.0,1.0,6353.22,High,Low,0
182.79,Credit,Online,23.0,Student,14.0,1.0,1251.85,Low,Medium,3
628.36,Debit,Online,44.0,Doctor,108.0,1.0,11869.71,Very High,Very High,2
268.39,Debit,Online,29.0,Doctor,177.0,1.0,9409.43,Very High,High,2
362.27,Debit,ATM,80.0,Retired,46.999999999999986,1.0,6003.59,High,High,0
560.15,Credit,Online,50.0,Engineer,92.0,1.0,817.8299999999999,Low,Very High,4
351.99,Debit,ATM,80.0,Retired,45.0,1.0,3663.64,Medium,High,0
132.36,Debit,Branch,28.0,Student,160.0,1.0,319.64999999999964,Low,Medium,3
24.769999999999982,Credit,Online,40.0,Engineer,17.0,1.0,478.2300000000005,Low,Low,3
668.67,Debit,Online,44.0,Doctor,143.0,1.0,13446.809999999998,Very High,Very High,2
80.24000000000001,Credit,Branch,53.0,Doctor,58.0,1.0,8012.81,Very High,Low,2
8.649999999999977,Debit,ATM,68.0,Retired,198.0,1.0,4201.22,Medium,Low,1
178.90999999999997,Debit,ATM,18.0,Student,19.0,1.0,8870.89,Very High,Medium,2
115.22,Debit,Branch,27.0,Engineer,108.0,1.0,906.1999999999998,Low,Medium,3
161.63,Debit,Online,46.0,Doctor,276.0,1.0,9286.37,Very High,Medium,1
542.75,Credit,Branch,70.0,Retired,63.0,1.0,2224.08,Medium,Very High,0
317.47,Credit,Online,67.0,Doctor,16.0,1.0,14639.279999999999,Very High,High,2
280.99,Debit,Branch,45.0,Engineer,29.0,1.0,9733.59,Very High,High,2
24.189999999999998,Debit,ATM,29.0,Engineer,28.0,1.0,2756.2,Medium,Low,3
586.85,Debit,ATM,36.0,Doctor,86.0,1.0,6655.15,High,Very High,4
372.41,Debit,ATM,55.0,Retired,143.0,1.0,3233.87,Medium,High,0
211.36,Debit,ATM,20.0,Student,148.0,1.0,1676.5699999999997,Medium,Medium,3
383.69,Debit,Online,54.0,Engineer,285.0,1.0,8371.11,Very High,High,1
247.17,Credit,Branch,65.0,Retired,149.0,1.0,2611.64,Medium,High,0
48.78,Credit,Branch,18.0,Student,136.0,1.0,552.0600000000004,Low,Low,3
4.149999999999977,Credit,Branch,60.0,Retired,119.0,1.0,6017.36,High,Low,0
60.99000000000001,Debit,Branch,34.0,Engineer,58.0,1.0,7281.46,High,Low,2
408.19,Debit,Branch,26.0,Engineer,241.0,1.0,6847.47,High,High,1
524.6,Debit,Branch,58.0,Doctor,76.0,1.0,13017.7,Very High,Very High,2
108.95999999999998,Debit,ATM,26.0,Student,247.0,1.0,7597.66,High,Medium,1
70.03,Debit,Branch,63.0,Retired,49.0,1.0,7330.31,High,Low,0
124.84,Debit,Online,52.0,Retired,79.0,1.0,6711.78,High,Medium,0
324.04,Debit,ATM,54.0,Retired,30.0,1.0,2248.06,Medium,High,0
39.69,Debit,Online,70.0,Retired,163.0,1.0,3524.68,Medium,Low,0
157.7,Credit,Branch,58.0,Unknown,46.000000000000014,1.0,8332.58,Very High,Medium,0
81.26999999999998,Credit,Online,22.0,Student,68.0,1.0,1814.48,Medium,Low,3
193.82,Debit,Branch,37.0,Engineer,176.0,1.0,3886.77,Medium,Medium,1
16.730000000000018,Debit,Online,79.0,Retired,165.0,1.0,7591.13,High,Low,0
474.05,Debit,ATM,57.0,Retired,214.0,1.0,1484.31,Low,Very High,1
39.20999999999998,Debit,ATM,66.0,Doctor,245.0,1.0,9385.57,Very High,Low,1
637.75,Debit,Branch,79.0,Retired,152.0,1.0,4202.92,Medium,Very High,0
153.59,Credit,Branch,66.0,Retired,174.0,1.0,4813.12,High,Medium,0
186.6,Debit,Branch,18.0,Student,139.0,1.0,9716.68,Very High,Medium,2
644.08,Debit,Online,24.000000000000004,Student,55.0,1.0,1980.62,Medium,Very High,3
226.66,Debit,Branch,41.0,Doctor,168.0,1.0,10216.25,Very High,High,2
305.0,Debit,ATM,22.0,Student,222.0,1.0,944.8299999999999,Low,High,1
233.1,Credit,Branch,42.0,Doctor,37.0,1.0,7469.2,High,High,2
793.13,Debit,Online,68.0,Doctor,76.0,1.0,13389.16,Very High,Very High,2
224.19,Debit,ATM,52.0,Doctor,93.0,1.0,8475.47,Very High,High,2
214.82999999999998,Credit,ATM,23.0,Student,63.0,1.0,991.6899999999996,Low,High,3
163.46,Credit,Branch,63.0,Retired,111.0,1.0,6953.8,High,Medium,0
194.99,Debit,Branch,34.0,Engineer,91.0,1.0,1370.0299999999997,Low,Medium,3
23.399999999999977,Debit,ATM,46.0,Doctor,175.0,1.0,14851.279999999999,Very High,Low,2
227.5,Debit,Online,34.0,Doctor,277.0,1.0,11505.35,Very High,High,1
259.9,Debit,Online,26.0,Student,100.0,1.0,914.2799999999997,Low,High,3
59.50999999999999,Credit,Online,36.0,Doctor,55.0,1.0,9955.88,Very High,Low,2
50.630000000000024,Debit,Online,64.0,Retired,143.0,1.0,4732.81,Medium,Low,0
899.8125,Debit,Branch,20.0,Student,91.0,1.0,530.8599999999997,Low,Very High,4
112.94,Credit,Online,73.0,Retired,31.0,1.0,3807.84,Medium,Medium,0
11.810000000000002,Debit,ATM,21.0,Student,131.0,1.0,320.25,Low,Low,3
329.14,Debit,Branch,55.0,Doctor,14.0,1.0,12033.92,Very High,High,2
154.24,Debit,ATM,61.0,Retired,82.0,1.0,6109.55,High,Medium,0
233.44,Debit,Online,20.0,Student,297.0,1.0,1691.88,Medium,High,1
141.8,Unknown,ATM,18.0,Student,116.0,1.0,1697.67,Medium,Medium,3
209.03,Debit,Branch,55.0,Engineer,126.0,1.0,8359.5,Very High,Medium,2
899.8125,Debit,ATM,26.0,Student,144.0,1.0,1629.12,Medium,Very High,4
261.14,Debit,Unknown,42.0,Engineer,162.0,1.0,6100.08,High,High,1
101.81,Debit,ATM,45.0,Doctor,105.0,1.0,13872.029999999999,Very High,Medium,2
98.70999999999998,Debit,ATM,32.0,Doctor,117.0,1.0,10095.23,Very High,Medium,2
87.38,Debit,Branch,21.0,Student,252.0,1.0,1504.9899999999998,Low,Medium,1
83.38999999999999,Debit,Branch,32.0,Doctor,158.0,1.0,13182.11,Very High,Medium,2
267.55,Debit,Online,46.0,Engineer,40.0,1.0,4330.04,Medium,High,0
870.05,Debit,ATM,29.0,Doctor,39.0,1.0,905.25,Low,Very High,4
154.32,Credit,ATM,38.0,Engineer,112.0,1.0,6972.5,High,Medium,2
164.51,Debit,Branch,78.0,Retired,110.0,1.0,3553.69,Medium,Medium,0
758.12,Debit,ATM,69.0,Retired,90.0,1.0,6164.65,High,Very High,4
103.75999999999999,Debit,Online,28.0,Engineer,188.0,1.0,9626.14,Very High,Medium,2
583.92,Debit,Online,55.0,Engineer,139.0,1.0,6364.14,High,Very High,4
204.06,Debit,Online,77.0,Retired,159.0,1.0,4351.83,Medium,Medium,0
53.51000000000002,Debit,Online,56.0,Retired,165.0,1.0,5773.5,High,Low,0
899.8125,Debit,Branch,30.0,Engineer,262.0,1.0,9257.04,Very High,Very High,4
52.94999999999999,Credit,Online,68.0,Unknown,14.0,1.0,6335.58,High,Low,0
120.17000000000002,Debit,ATM,49.0,Doctor,105.0,1.0,5403.79,High,Medium,0
220.8,Debit,Online,31.0,Engineer,28.0,1.0,8135.31,Very High,High,2
119.00999999999999,Debit,ATM,45.0,Doctor,87.0,1.0,9798.26,Very High,Medium,2
183.32,Debit,ATM,21.0,Student,74.0,1.0,137.42000000000007,Low,Medium,3
858.88,Debit,Online,60.0,Engineer,227.0,1.0,7015.46,High,Very High,4
11.45999999999998,Credit,Online,41.0,Engineer,128.0,1.0,2356.71,Medium,Low,3
61.370000000000005,Debit,Branch,75.0,Retired,164.0,1.0,4294.44,Medium,Low,0
103.07999999999998,Credit,Branch,49.0,Engineer,150.0,1.0,9251.38,Very High,Medium,2
1.2100000000000364,Debit,Branch,55.0,Retired,196.0,1.0,7542.74,High,Low,1
425.18,Credit,Online,26.0,Engineer,172.0,1.0,9880.71,Very High,Very High,2
60.96000000000001,Debit,ATM,52.0,Retired,238.0,1.0,6189.24,High,Low,1
64.21000000000001,Debit,ATM,51.0,Doctor,37.0,1.0,12540.18,Very High,Low,2
523.02,Debit,Online,53.0,Retired,83.0,1.0,4586.11,Medium,Very High,4
50.25999999999999,Debit,Branch,65.0,Retired,164.0,1.0,1519.38,Medium,Low,0
110.07999999999998,Debit,Branch,19.0,Student,95.0,1.0,1447.2600000000002,Low,Medium,3
54.47,Credit,Branch,23.0,Student,34.0,1.0,1131.42,Low,Low,3
79.75999999999999,Debit,Online,68.0,Doctor,115.0,1.0,10278.75,Very High,Low,2
16.79000000000002,Credit,Online,30.0,Doctor,146.0,1.0,535.1499999999996,Low,Low,3
899.8125,Debit,Online,18.0,Student,62.0,1.0,859.8599999999997,Low,Very High,4
68.62,Debit,Branch,29.0,Doctor,157.0,1.0,13891.469999999998,Very High,Low,2
211.36,Debit,Branch,20.0,Student,280.0,1.0,1545.77,Medium,Medium,1
643.38,Credit,Online,18.0,Student,105.0,1.0,1046.7400000000002,Low,Very High,3
328.34,Credit,Online,42.0,Engineer,31.0,1.0,2840.45,Medium,High,3
72.68,Debit,Online,69.0,Retired,44.0,1.0,6216.77,High,Low,0
354.76,Debit,Branch,51.0,Doctor,279.0,1.0,10141.92,Very High,High,1
793.8800000000001,Credit,ATM,22.0,Student,252.0,1.0,1404.06,Low,Very High,4
29.220000000000027,Debit,ATM,27.0,Engineer,69.0,1.0,7795.79,Very High,Low,2
653.97,Debit,Unknown,37.0,Engineer,100.0,1.0,3886.65,Medium,Very High,4
366.43,Credit,Online,21.0,Student,92.0,1.0,1560.4499999999998,Medium,High,3
120.86000000000001,Debit,Online,33.0,Doctor,162.0,1.0,13566.579999999998,Very High,Medium,2
233.74,Debit,Online,72.0,Retired,142.0,1.0,4749.54,High,High,0
471.84,Debit,ATM,18.0,Student,138.0,1.0,1044.33,Low,Very High,3
213.4,Credit,Branch,73.0,Retired,100.0,1.0,2012.2399999999998,Medium,High,0
254.21,Debit,ATM,48.0,Engineer,46.000000000000014,1.0,2487.2,Medium,High,0
577.73,Debit,ATM,37.0,Doctor,63.0,1.0,14977.989999999998,Very High,Very High,2
170.26,Debit,ATM,27.0,Student,265.0,1.0,1969.48,Medium,Medium,1
337.73,Debit,Online,78.0,Retired,107.0,1.0,7001.2,High,High,0
330.61,Credit,Branch,64.0,Retired,113.0,1.0,2525.25,Medium,High,0
132.33,Credit,ATM,35.0,Engineer,46.999999999999986,1.0,7457.94,High,Medium,2
672.74,Credit,Branch,46.0,Engineer,118.0,1.0,4734.110000000001,Medium,Very High,4
74.04000000000002,Debit,Online,18.0,Student,66.0,1.0,1690.23,Medium,Low,3
197.18,Debit,Online,28.0,Engineer,135.0,1.0,3114.92,Medium,Medium,3
21.149999999999977,Debit,Branch,70.0,Retired,180.0,1.0,3466.74,Medium,Low,0
218.37,Debit,ATM,62.0,Doctor,112.0,1.0,9942.24,Very High,High,2
590.01,Debit,Online,29.0,Doctor,140.0,1.0,9791.74,Very High,Very High,2
697.82,Debit,Online,44.0,Engineer,153.0,1.0,6824.0,High,Very High,4
302.76,Debit,ATM,38.0,Engineer,88.0,1.0,8583.39,Very High,High,2
148.0,Debit,Branch,20.0,Student,35.0,1.0,1488.65,Low,Medium,3
22.25999999999999,Debit,Branch,19.0,Student,56.0,1.0,5583.88,High,Low,3
0.8600000000000136,Debit,ATM,25.0,Student,139.0,1.0,1357.2200000000003,Low,Low,3
757.1,Debit,Branch,65.0,Doctor,203.0,1.0,10553.23,Very High,Very High,4
38.81,Credit,Online,25.0,Student,145.0,1.0,1619.6,Medium,Low,3
76.50999999999999,Credit,Online,49.0,Engineer,120.0,1.0,9475.4,Very High,Low,2
32.45999999999998,Debit,Online,31.0,Doctor,10.0,1.0,8656.18,Very High,Low,2
899.8125,Credit,Branch,62.0,Doctor,158.0,1.0,207.73999999999978,Low,Very High,4
20.639999999999986,Debit,Branch,22.0,Student,59.0,1.0,949.3800000000001,Low,Low,3
662.11,Debit,Branch,23.0,Student,219.0,1.0,1996.38,Medium,Very High,4
288.77,Debit,Unknown,55.0,Engineer,110.0,1.0,8836.51,Very High,High,2
35.05000000000001,Debit,Branch,30.0,Doctor,105.0,1.0,14330.469999999998,Very High,Low,2
214.73,Credit,ATM,46.0,Doctor,26.000000000000014,1.0,5368.42,High,High,0
25.379999999999995,Debit,Branch,57.0,Engineer,66.0,1.0,8616.05,Very High,Low,2
617.66,Debit,ATM,41.0,Engineer,40.0,1.0,5906.58,High,Very High,4
446.39,Debit,ATM,63.0,Retired,77.0,1.0,7863.6,Very High,Very High,0
377.92,Debit,Branch,33.0,Engineer,204.0,1.0,2254.71,Medium,High,1
11.04000000000002,Debit,Online,30.0,Engineer,43.0,1.0,6983.04,High,Low,2
275.46,Debit,ATM,36.0,Doctor,67.0,1.0,9697.75,Very High,High,2
179.76,Debit,Online,78.0,Retired,81.0,1.0,5909.52,High,Medium,0
32.34000000000003,Debit,Branch,44.0,Doctor,45.0,1.0,7847.62,Very High,Low,2
273.92,Debit,Branch,79.0,Retired,109.0,1.0,4543.56,Medium,High,0
375.45,Debit,Branch,19.0,Student,32.0,1.0,1307.23,Low,High,3
388.98,Debit,ATM,23.0,Student,155.0,1.0,1819.9099999999999,Medium,High,3
492.84,Debit,ATM,25.0,Student,38.0,1.0,577.6700000000001,Low,Very High,3
148.85000000000002,Debit,ATM,57.0,Doctor,25.0,1.0,7802.36,Very High,Medium,0
211.36,Credit,Branch,62.0,Retired,46.999999999999986,1.0,2596.61,Medium,Medium,0
